filename,concept,start_time,start_sec,duration_sec,offset,csv_start_sec
JBIL_001_A_one_Kalh01.wav,one,0:14:45.000,885.0,0.5,884.0,1.0
JBIL_002_A_two_Kalh01.wav,two,0:14:54.247,894.247,0.5,884.0,10.247
JBIL_003_A_three_Kalh01.wav,three,0:15:29.000,929.0,0.5,884.0,45.0
JBIL_004_A_four_Kalh01.wav,four,0:15:40.741,940.741,0.578,884.0,56.741
JBIL_005_A_five_Kalh01.wav,five,0:15:52.673,952.673,0.704,884.0,68.673
JBIL_006_A_six_Kalh01.wav,six,0:16:02.291,962.291,0.708,884.0,78.291
JBIL_007_A_seven_Kalh01.wav,seven,0:16:11.146,971.146,0.596,884.0,87.146
JBIL_008_A_eight_Kalh01.wav,eight,0:16:20.474,980.474,0.525,884.0,96.474
JBIL_009_A_nine_Kalh01.wav,nine,0:16:29.694,989.694,0.5,884.0,105.694
JBIL_010_A_ten_Kalh01.wav,ten,0:16:36.229,996.229,0.5,884.0,112.229
JBIL_011_A_eleven_Kalh01.wav,eleven,0:16:47.142,1007.142,0.65,884.0,123.142
JBIL_012_A_twelve_Kalh01.wav,twelve,0:16:54.000,1014.0,0.752,884.0,130.0
JBIL_013_A_thirteen_Kalh01.wav,thirteen,0:17:01.342,1021.342,0.777,884.0,137.342
JBIL_013_B_thirteen_Kalh01.wav,thirteen,0:17:30.245,1050.245,0.754,884.0,166.245
JBIL_014_A_fourteen_Kalh01.wav,fourteen,0:17:42.905,1062.905,0.713,884.0,178.905
JBIL_015_A_fifteen_Kalh01.wav,fifteen,0:17:53.874,1073.874,0.777,884.0,189.874
JBIL_016_A_sixteen_Kalh01.wav,sixteen,0:18:01.222,1081.222,0.903,884.0,197.222
JBIL_017_A_seventeen_Kalh01.wav,seventeen,0:18:08.871,1088.871,0.65,884.0,204.871
JBIL_018_A_eighteen_Kalh01.wav,eighteen,0:18:17.067,1097.067,0.632,884.0,213.067
JBIL_019_A_nineteen_Kalh01.wav,nineteen,0:18:30.000,1110.0,0.861,884.0,226.0
JBIL_020_A_twenty_Kalh01.wav,twenty,0:18:37.369,1117.369,0.63,884.0,233.369
